,classes,X_UMAP,Y_UMAP
13222,neutrophil,7.8987184,6.529743
13223,neutrophil,9.649924,7.236736
13224,neutrophil,7.4520197,6.1450367
13225,neutrophil,5.5325375,5.090589
13226,neutrophil,6.6728115,5.9901247
13227,neutrophil,7.402641,6.00212
13228,neutrophil,6.6746926,5.713875
13229,neutrophil,7.6873617,6.3490324
13230,neutrophil,7.391826,6.1676717
13231,neutrophil,7.5840273,6.2550426
13232,neutrophil,8.286174,5.7696934
13233,neutrophil,7.43003,5.9310718
13234,neutrophil,7.3440638,6.110632
13235,neutrophil,6.305829,5.6528964
13236,neutrophil,6.285546,5.3992624
13237,neutrophil,7.43798,6.041961
13238,neutrophil,6.7044897,5.2171903
13239,neutrophil,6.045736,5.427063
13240,neutrophil,7.6578465,6.3562136
13241,neutrophil,6.719701,5.5082755
13242,neutrophil,6.5788913,5.8279204
13243,neutrophil,8.915886,6.960998
13244,neutrophil,6.578419,4.8931427
13245,neutrophil,7.609837,6.208249
13246,neutrophil,8.170049,5.0822725
13247,neutrophil,7.6089253,6.2329955
13248,neutrophil,9.270232,7.1580877
13249,neutrophil,7.289447,6.3224936
13250,neutrophil,9.238773,7.263603
13251,neutrophil,6.600399,5.4401345
13252,neutrophil,7.937945,5.8672404
13253,neutrophil,5.641647,5.2692304
13254,neutrophil,6.9531164,5.136715
13255,neutrophil,10.110794,7.634737
13256,neutrophil,6.3530374,5.4178357
13257,neutrophil,6.572794,5.2667212
13258,neutrophil,7.4975867,6.0971828
13259,neutrophil,5.7964396,4.084296
13260,neutrophil,5.8834352,5.1518774
13261,neutrophil,7.5071616,6.3307123
13262,neutrophil,7.5800395,5.992331
13263,neutrophil,7.302529,5.76149
13264,neutrophil,6.485416,4.5631557
13265,neutrophil,5.7330894,5.3991394
13266,neutrophil,7.4616165,6.029335
13267,neutrophil,7.4551845,6.124366
13268,neutrophil,7.731508,6.4546657
13269,neutrophil,7.6595283,6.260327
13270,neutrophil,7.34344,6.2086806
13271,neutrophil,7.5075293,6.279411
13272,neutrophil,6.957085,5.965993
13273,neutrophil,8.823397,6.1357546
13274,neutrophil,7.56408,6.245233
13275,neutrophil,7.4125876,6.322205
13276,neutrophil,6.6789484,5.520655
13277,neutrophil,5.137694,4.755945
13278,neutrophil,7.4022837,6.1204343
13279,neutrophil,7.5723076,6.2613583
13280,neutrophil,7.862459,5.0715265
13281,neutrophil,8.205116,6.674045
13282,neutrophil,7.045505,5.9824376
13283,neutrophil,8.349646,5.815576
13284,neutrophil,7.2422285,5.8904676
13285,neutrophil,8.092984,6.27188
13286,neutrophil,7.783851,5.1533623
13287,neutrophil,5.638483,5.211833
13288,neutrophil,7.435236,6.423169
13289,neutrophil,7.5238094,6.255443
13290,neutrophil,7.1803117,6.3767896
13291,neutrophil,4.8029127,4.83073
13292,neutrophil,7.5104337,6.227746
13293,neutrophil,8.612524,5.9922123
13294,neutrophil,8.482437,6.625462
13295,neutrophil,7.5568137,6.252339
13296,neutrophil,6.60619,5.914581
13297,neutrophil,7.335741,6.1535397
13298,neutrophil,9.413874,6.4133344
13299,neutrophil,6.243518,5.8686733
13300,neutrophil,7.410387,6.198166
13301,neutrophil,9.962331,7.3137965
13302,neutrophil,6.9567165,6.2184043
13303,neutrophil,7.028855,5.9981613
13304,neutrophil,7.5154333,6.2609863
13305,neutrophil,7.5700593,6.0565715
13306,neutrophil,9.0535145,6.9842734
13307,neutrophil,9.667497,7.63048
13308,neutrophil,5.662394,4.4771175
13309,neutrophil,5.598819,5.003465
13310,neutrophil,7.347748,6.0549393
13311,neutrophil,8.344239,6.9601145
13312,neutrophil,4.7471185,5.4353433
13313,neutrophil,7.59624,6.2896733
13314,neutrophil,7.2588916,5.934838
13315,neutrophil,5.0155807,4.6865344
13316,neutrophil,5.6791697,4.13252
13317,neutrophil,8.056775,5.2705827
13318,neutrophil,6.709457,5.5778513
13319,neutrophil,7.3753567,5.921733
13320,neutrophil,6.463404,5.393665
13321,neutrophil,6.474495,4.8409324
13322,neutrophil,8.29035,5.5364895
13323,neutrophil,5.79251,4.6062202
13324,neutrophil,7.9522095,4.701398
13325,neutrophil,6.8549705,5.8127294
13326,neutrophil,7.679636,5.3626003
13327,neutrophil,5.500491,4.5409846
13328,neutrophil,7.414092,6.174313
13329,neutrophil,8.182111,6.250529
13330,neutrophil,5.6258945,5.4082646
13331,neutrophil,7.6284146,6.3302712
13332,neutrophil,6.9252205,5.410245
13333,neutrophil,6.912682,5.7262983
13334,neutrophil,7.3558846,6.0328727
13335,neutrophil,7.387268,6.017183
13336,neutrophil,7.325775,6.050799
13337,neutrophil,7.5192723,6.2422347
13338,neutrophil,7.5934224,5.906581
13339,neutrophil,7.1503224,6.1771526
13340,neutrophil,7.5063486,6.1147695
13341,neutrophil,7.362506,6.2140803
13342,neutrophil,7.036883,5.7676487
13343,neutrophil,7.510537,6.2558794
13344,neutrophil,7.361296,6.2232537
13345,neutrophil,7.1290226,5.6805763
13346,neutrophil,0.49448892,5.2370057
13347,neutrophil,7.5351214,6.246789
13348,neutrophil,5.770281,5.2114563
13349,neutrophil,7.213337,5.946515
13350,neutrophil,7.511386,6.219766
13351,neutrophil,5.0880675,4.6305337
13352,neutrophil,6.95522,4.7352347
13353,neutrophil,7.391378,6.2707114
13354,neutrophil,7.4500685,6.111733
13355,neutrophil,7.177158,6.174842
13356,neutrophil,7.337987,6.021607
13357,neutrophil,7.4515877,6.1900797
13358,neutrophil,7.490666,6.209784
13359,neutrophil,7.3668084,6.355398
13360,neutrophil,9.726101,7.2201786
13361,neutrophil,6.8730483,5.7016745
13362,neutrophil,6.843384,6.0721436
13363,neutrophil,8.898995,6.675949
13364,neutrophil,6.8462625,6.2419004
13365,neutrophil,9.661273,6.2263002
13366,neutrophil,6.1913347,4.174437
13367,neutrophil,7.8349066,6.431413
13368,neutrophil,6.894827,5.636433
13369,neutrophil,7.222358,6.1317463
13370,neutrophil,5.5422573,5.113163
13371,neutrophil,7.4166846,6.1563787
13372,neutrophil,7.3191695,6.3476243
13373,neutrophil,5.6004987,5.024219
13374,neutrophil,7.3016806,6.0832353
13375,neutrophil,9.635814,7.183669
13376,neutrophil,7.6146464,6.1684055
13377,neutrophil,6.547625,5.9126716
13378,neutrophil,9.196559,6.4154572
13379,neutrophil,9.969313,7.2258635
13380,neutrophil,7.112067,6.193696
13381,neutrophil,6.9969077,5.814484
13382,neutrophil,8.203672,6.5283656
13383,neutrophil,7.3971424,6.161975
13384,neutrophil,7.392696,6.1837215
13385,neutrophil,7.632107,6.231667
13386,neutrophil,7.1583533,5.9352202
13387,neutrophil,7.5949297,6.3677754
13388,neutrophil,9.35539,7.3894367
13389,neutrophil,8.632866,6.6943164
13390,neutrophil,4.81171,5.2599287
13391,neutrophil,5.9526467,4.9328794
13392,neutrophil,6.686757,6.126968
13393,neutrophil,7.001218,5.1654115
13394,neutrophil,7.5461946,6.3115654
13395,neutrophil,6.7765527,5.3217883
13396,neutrophil,7.3111234,6.049274
13397,neutrophil,9.446135,7.178618
13398,neutrophil,7.39853,6.1262736
13399,neutrophil,7.5361013,6.260081
13400,neutrophil,6.53775,5.88714
13401,neutrophil,6.403604,5.7503724
13402,neutrophil,7.415304,6.1819777
13403,neutrophil,7.3247533,6.0841966
13404,neutrophil,5.342526,4.6399093
13405,neutrophil,7.785914,6.360798
13406,neutrophil,7.279954,6.1493154
13407,neutrophil,8.19491,6.4162936
13408,neutrophil,7.5745716,5.6594486
13409,neutrophil,3.8892648,4.6518583
13410,neutrophil,5.7969527,5.351993
13411,neutrophil,7.4286747,6.1907434
13412,neutrophil,7.2679543,6.2253227
13413,neutrophil,7.076036,5.921388
13414,neutrophil,7.475466,6.219594
13415,neutrophil,7.403865,6.2143
13416,neutrophil,7.468853,6.25781
13417,neutrophil,7.4241962,6.207807
13418,neutrophil,5.943698,5.3711104
13419,neutrophil,7.477671,6.368916
13420,neutrophil,5.868703,4.5519147
13421,neutrophil,7.489284,6.365288
13422,neutrophil,6.887997,5.3544507
13423,neutrophil,7.180938,6.261802
13424,neutrophil,7.4008074,6.2868485
13425,neutrophil,6.5226383,5.3929296
13426,neutrophil,6.8797975,6.1317706
13427,neutrophil,5.200638,4.8958836
13428,neutrophil,7.7814198,6.3554163
13429,neutrophil,7.3180223,6.162805
13430,neutrophil,9.081871,7.1491685
13431,neutrophil,6.9040833,5.9390006
13432,neutrophil,7.3747516,6.1410365
13433,neutrophil,7.447561,6.0804105
13434,neutrophil,5.7283187,5.5617404
13435,neutrophil,7.380139,6.2093654
13436,neutrophil,7.2005568,4.567841
13437,neutrophil,7.2748,5.9379506
13438,neutrophil,7.593203,6.2351356
13439,neutrophil,5.4681406,5.128465
13440,neutrophil,5.574302,4.8658547
13441,neutrophil,7.791024,6.3010426
13442,neutrophil,7.0056458,5.295459
13443,neutrophil,6.6595716,5.4036965
13444,neutrophil,9.484722,6.378098
13445,neutrophil,7.5179844,6.108068
13446,neutrophil,7.5524607,6.250843
13447,neutrophil,8.285013,6.912834
13448,neutrophil,7.5771575,5.6994996
13449,neutrophil,9.369236,6.225599
13450,neutrophil,6.3298197,4.3635693
13451,neutrophil,7.734821,5.08178
13452,neutrophil,7.4448323,6.218615
13453,neutrophil,7.2566895,6.097774
13454,neutrophil,7.396207,6.241814
13455,neutrophil,7.4006386,6.2221937
13456,neutrophil,7.325259,6.1253266
13457,neutrophil,7.299896,6.3485093
13458,neutrophil,8.465964,6.8087335
13459,neutrophil,6.754419,5.348494
13460,neutrophil,6.000404,4.9588375
13461,neutrophil,9.820186,6.842755
13462,neutrophil,7.485873,6.2128425
13463,neutrophil,7.323896,6.193055
13464,neutrophil,10.104739,7.664152
13465,neutrophil,7.376132,6.1312823
13466,neutrophil,7.2040734,6.1230383
13467,neutrophil,7.365316,6.1229186
13468,neutrophil,7.4595237,5.959968
13469,neutrophil,7.4492054,6.2845364
13470,neutrophil,5.1755447,4.7654567
13471,neutrophil,8.109404,6.083499
13472,neutrophil,7.2587786,6.2481523
13473,neutrophil,5.535594,4.991535
13474,neutrophil,6.8904414,5.9629517
13475,neutrophil,7.334078,6.1754
13476,neutrophil,7.3165617,6.0620165
13477,neutrophil,8.378974,5.68854
13478,neutrophil,5.6565843,4.5816755
13479,neutrophil,7.2061605,6.049622
13480,neutrophil,9.366815,7.0998282
13481,neutrophil,7.26328,6.122819
13482,neutrophil,9.614181,6.5127263
13483,neutrophil,5.8114133,3.8705528
13484,neutrophil,6.7187867,5.723552
13485,neutrophil,6.7520986,5.313016
13486,neutrophil,4.8505692,4.711686
13487,neutrophil,7.2727776,6.0321383
13488,neutrophil,7.377407,6.132486
13489,neutrophil,7.4032426,6.21236
13490,neutrophil,6.076159,5.4255986
13491,neutrophil,7.120069,6.025173
13492,neutrophil,8.586053,6.1573043
13493,neutrophil,8.696404,6.800606
13494,neutrophil,7.609209,6.338392
13495,neutrophil,7.4121203,6.0420046
13496,neutrophil,7.4936347,6.2508755
13497,neutrophil,7.2830224,6.2300982
13498,neutrophil,7.7398233,6.208195
13499,neutrophil,7.2383175,6.1743584
13500,neutrophil,7.452998,6.236185
13501,neutrophil,7.3758283,6.182387
13502,neutrophil,6.442629,5.484255
13503,neutrophil,7.269306,6.223107
13504,neutrophil,7.158301,6.104667
13505,neutrophil,7.1356573,5.190566
13506,neutrophil,7.0811996,5.4285536
13507,neutrophil,4.744125,4.913256
13508,neutrophil,7.405602,6.1863713
13509,neutrophil,7.441646,6.0734873
13510,neutrophil,7.3676653,6.0987124
13511,neutrophil,7.4820423,6.2844486
13512,neutrophil,7.6063585,6.2035375
13513,neutrophil,7.312409,5.852518
13514,neutrophil,7.39675,6.201333
13515,neutrophil,7.713508,6.3848686
13516,neutrophil,7.2868137,6.3222084
13517,neutrophil,7.450555,6.312973
13518,neutrophil,7.4033656,5.9845543
13519,neutrophil,6.6574044,5.413137
13520,neutrophil,7.391476,6.229088
13521,neutrophil,5.932171,5.411136
13522,neutrophil,7.261857,6.2174563
13523,neutrophil,6.9259834,5.63759
13524,neutrophil,7.42662,6.0501966
13525,neutrophil,4.817861,4.63917
13526,neutrophil,7.0248613,6.1749763
13527,neutrophil,4.9304867,4.6974506
13528,neutrophil,7.5026503,6.054976
13529,neutrophil,5.4110637,4.9776006
13530,neutrophil,7.392021,6.112061
13531,neutrophil,7.2813168,6.1138635
13532,neutrophil,7.2553167,6.015493
13533,neutrophil,8.864092,6.959879
13534,neutrophil,7.453473,6.3523455
13535,neutrophil,6.481426,5.4006615
13536,neutrophil,6.953868,6.1302795
13537,neutrophil,7.616893,6.1561184
13538,neutrophil,8.007856,5.9860253
13539,neutrophil,5.398626,4.8296165
13540,neutrophil,7.4047575,6.228299
13541,neutrophil,7.1591287,5.8828096
13542,neutrophil,7.393517,6.3295574
13543,neutrophil,7.2558846,6.0796127
13544,neutrophil,8.265415,6.473465
13545,neutrophil,6.7751393,5.929884
13546,neutrophil,6.8566084,5.9604235
13547,neutrophil,5.6325965,4.7721014
13548,neutrophil,7.3012743,6.1363335
13549,neutrophil,7.2193484,5.9700136
13550,neutrophil,8.588433,6.4848776
13551,neutrophil,7.3442087,6.1934395
13552,neutrophil,7.3701653,6.2021036
13553,neutrophil,7.404657,6.187665
13554,neutrophil,9.702796,7.54976
13555,neutrophil,7.4826384,6.266761
13556,neutrophil,7.2463903,6.137113
13557,neutrophil,7.1298084,6.2644787
13558,neutrophil,7.4004564,6.206729
13559,neutrophil,5.180285,4.7669153
13560,neutrophil,7.35005,6.134776
13561,neutrophil,5.3173823,4.7029185
13562,neutrophil,7.139111,6.045599
13563,neutrophil,7.2933655,6.1350493
13564,neutrophil,7.284633,6.238719
13565,neutrophil,8.522196,5.3459544
13566,neutrophil,7.0446625,5.8105903
13567,neutrophil,7.220707,6.2564383
13568,neutrophil,9.039257,7.204622
13569,neutrophil,7.395765,6.2329154
13570,neutrophil,7.1924734,5.9508677
13571,neutrophil,5.9272776,4.713603
13572,neutrophil,7.260173,6.1516657
13573,neutrophil,7.500414,6.1337304
13574,neutrophil,8.021452,5.285654
13575,neutrophil,7.023736,6.0205736
13576,neutrophil,6.9824133,5.6823654
13577,neutrophil,6.1484685,5.583193
13578,neutrophil,6.520417,5.043198
13579,neutrophil,7.3093343,6.0124607
13580,neutrophil,6.8833756,5.7665873
13581,neutrophil,7.466551,6.297903
13582,neutrophil,5.4804153,4.8710327
13583,neutrophil,7.159218,6.0952077
13584,neutrophil,6.5750217,4.996418
13585,neutrophil,6.739365,4.6773868
13586,neutrophil,8.822281,6.8948174
13587,neutrophil,7.061198,6.136607
13588,neutrophil,7.1608434,6.0852814
13589,neutrophil,7.318167,6.2340245
13590,neutrophil,7.8053646,5.533175
13591,neutrophil,7.205203,6.145366
13592,neutrophil,9.714402,7.0328183
13593,neutrophil,7.16951,6.124407
13594,neutrophil,7.13212,6.323937
13595,neutrophil,9.261412,7.9302025
13596,neutrophil,7.242702,6.0774746
13597,neutrophil,8.369728,6.390215
13598,neutrophil,7.1864324,6.1867685
13599,neutrophil,7.3896985,6.3203316
13600,neutrophil,6.5783043,5.904814
13601,neutrophil,6.0977983,4.863083
13602,neutrophil,7.1174397,5.997855
13603,neutrophil,7.285543,6.31886
13604,neutrophil,7.2734227,5.9277697
13605,neutrophil,5.7758536,5.246552
13606,neutrophil,7.3701982,6.2128034
13607,neutrophil,7.2643523,6.1710997
13608,neutrophil,7.310884,6.0990252
13609,neutrophil,6.627608,5.6089425
13610,neutrophil,7.26997,6.1919174
13611,neutrophil,7.344363,6.1792216
13612,neutrophil,7.2618623,6.2388597
13613,neutrophil,5.923294,5.312476
13614,neutrophil,7.311191,6.261301
13615,neutrophil,7.431615,5.9554167
13616,neutrophil,9.425986,6.711868
13617,neutrophil,7.5180297,6.2726483
13618,neutrophil,5.3697443,4.842084
13619,neutrophil,7.4156237,6.1749744
13620,neutrophil,7.566224,6.403863
13621,neutrophil,4.9760337,4.7989035
13622,neutrophil,7.3545904,4.8900633
13623,neutrophil,5.6962767,4.91772
13624,neutrophil,9.365416,7.1357136
13625,neutrophil,7.2622375,5.9729366
13626,neutrophil,7.5170307,6.1207337
13627,neutrophil,7.3050046,6.262346
13628,neutrophil,6.012109,5.2216625
13629,neutrophil,7.670823,6.3081717
13630,neutrophil,7.416537,6.2556143
13631,neutrophil,7.275286,6.272275
13632,neutrophil,7.1897545,6.1152396
13633,neutrophil,5.1116276,4.724798
13634,neutrophil,7.4023085,6.027822
13635,neutrophil,8.167825,5.8431077
13636,neutrophil,7.3523903,5.390389
13637,neutrophil,7.3115773,6.243706
13638,neutrophil,7.4020524,6.2378902
13639,neutrophil,6.375449,5.118419
13640,neutrophil,7.8624916,6.113526
13641,neutrophil,7.552308,6.0533423
13642,neutrophil,5.1414957,4.6479297
13643,neutrophil,10.123148,6.8407745
13644,neutrophil,7.729711,6.3890452
13645,neutrophil,6.047522,5.4329314
13646,neutrophil,6.0351586,5.5225606
13647,neutrophil,6.920376,5.8841524
13648,neutrophil,7.3973627,6.326778
13649,neutrophil,7.177292,6.1590457
13650,neutrophil,7.3297706,6.1899123
13651,neutrophil,9.554917,7.1724734
13652,neutrophil,7.393068,6.2105637
13653,neutrophil,7.36647,6.297835
13654,neutrophil,5.580285,4.9719286
13655,neutrophil,6.7393327,5.55369
13656,neutrophil,7.101654,6.104803
13657,neutrophil,7.254287,6.043033
13658,neutrophil,7.3185997,6.0764375
13659,neutrophil,7.272718,6.1428037
13660,neutrophil,9.216391,7.4428673
13661,neutrophil,4.32936,5.0898204
13662,neutrophil,7.3099256,6.2078233
13663,neutrophil,7.4175067,6.143222
13664,neutrophil,9.091611,7.474719
13665,neutrophil,7.336128,6.2171702
13666,neutrophil,8.192653,6.9759083
13667,neutrophil,6.6663804,5.5411305
13668,neutrophil,7.7646904,6.292992
13669,neutrophil,7.2843466,6.164436
13670,neutrophil,7.302609,6.0869446
13671,neutrophil,6.0626907,4.8135605
13672,neutrophil,9.384203,6.103147
13673,neutrophil,9.500258,6.400934
13674,neutrophil,7.2165103,6.1683364
13675,neutrophil,7.7535095,6.2480583
13676,neutrophil,8.830935,5.6408505
13677,neutrophil,6.0898156,5.2051525
13678,neutrophil,7.498875,6.3702097
13679,neutrophil,8.045849,6.3398438
13680,neutrophil,6.161796,5.072623
13681,neutrophil,8.571215,6.8237405
13682,neutrophil,7.4411077,6.2383113
13683,neutrophil,7.8708987,6.6094956
13684,neutrophil,8.925871,5.8292484
13685,neutrophil,7.0574026,5.9954967
13686,neutrophil,7.011869,6.1902194
13687,neutrophil,7.1961317,6.08874
13688,neutrophil,6.1449146,5.485534
13689,neutrophil,7.7806973,6.4319077
13690,neutrophil,8.625258,6.2077236
13691,neutrophil,9.332489,6.2748547
13692,neutrophil,7.261953,6.212092
13693,neutrophil,7.4493046,6.206352
13694,neutrophil,8.878391,6.7697124
13695,neutrophil,6.8755307,6.066288
13696,neutrophil,7.31267,6.170734
13697,neutrophil,8.078115,5.3876443
13698,neutrophil,9.791554,7.2484193
13699,neutrophil,7.114938,5.829587
13700,neutrophil,5.0288067,4.7931643
13701,neutrophil,7.1752872,6.1756363
13702,neutrophil,7.062548,5.9708943
13703,neutrophil,5.17504,4.76292
13704,neutrophil,7.2957506,6.2461944
13705,neutrophil,7.2250743,6.035973
13706,neutrophil,7.2907763,6.2160635
13707,neutrophil,7.149433,5.985328
13708,neutrophil,7.4394684,6.114536
13709,neutrophil,7.44323,5.758431
13710,neutrophil,9.775103,7.0929613
13711,neutrophil,6.9198675,6.005095
13712,neutrophil,7.606876,6.1419744
13713,neutrophil,5.885796,5.183694
13714,neutrophil,7.4647164,6.3388133
13715,neutrophil,6.6668262,5.6975284
13716,neutrophil,7.151985,6.0883603
13717,neutrophil,7.424745,5.7961698
13718,neutrophil,6.005513,5.4594646
13719,neutrophil,8.53536,5.659522
13720,neutrophil,7.2608995,6.188017
13721,neutrophil,7.3056,6.190809
13722,neutrophil,7.1280923,6.2404456
13723,neutrophil,7.292555,6.1778946
13724,neutrophil,6.3413877,5.475636
13725,neutrophil,5.1421146,4.724466
13726,neutrophil,8.267784,5.8601336
13727,neutrophil,6.053345,4.271964
13728,neutrophil,7.216132,6.1841702
13729,neutrophil,7.3986115,6.373503
13730,neutrophil,7.055251,6.189485
13731,neutrophil,7.295063,6.1635785
13732,neutrophil,9.476707,6.406857
13733,neutrophil,7.1374903,6.036039
13734,neutrophil,9.563308,7.200818
13735,neutrophil,9.091773,7.423649
13736,neutrophil,7.2242,6.1300926
13737,neutrophil,7.30956,6.2130804
13738,neutrophil,6.804276,5.7709384
13739,neutrophil,7.074719,5.770107
13740,neutrophil,8.925906,5.692938
13741,neutrophil,7.2438555,6.139388
13742,neutrophil,7.0772705,6.065923
13743,neutrophil,6.17628,5.24151
13744,neutrophil,7.316054,6.213289
13745,neutrophil,6.882556,5.6891465
13746,neutrophil,9.53841,6.1713147
13747,neutrophil,7.1760755,5.8955956
13748,neutrophil,4.9184093,4.707635
13749,neutrophil,5.2939267,5.4201093
13750,neutrophil,7.1027765,6.2648406
13751,neutrophil,7.352103,6.225429
13752,neutrophil,7.032938,6.1929355
13753,neutrophil,5.3180676,4.6313057
13754,neutrophil,7.2628126,6.1965814
13755,neutrophil,7.016947,6.048482
13756,neutrophil,7.2578754,6.199401
13757,neutrophil,5.3229804,4.5979075
13758,neutrophil,9.574379,6.5655365
13759,neutrophil,8.5548525,6.6259346
13760,neutrophil,8.693823,5.412489
13761,neutrophil,7.294695,6.190807
13762,neutrophil,6.8523064,5.2784634
13763,neutrophil,6.6533422,5.727457
13764,neutrophil,7.390076,6.036817
13765,neutrophil,7.1792846,6.110567
13766,neutrophil,9.429246,6.6654186
13767,neutrophil,7.3232756,6.1151786
13768,neutrophil,7.3228827,6.252016
13769,neutrophil,5.611102,4.996857
13770,neutrophil,6.896614,5.781658
13771,neutrophil,7.2443156,6.241837
13772,neutrophil,5.383837,5.0597787
13773,neutrophil,8.979614,7.8680954
13774,neutrophil,7.7591147,5.675551
13775,neutrophil,7.1136365,6.0734315
13776,neutrophil,6.864025,5.5591855
13777,neutrophil,7.099683,5.984723
13778,neutrophil,5.005002,4.643704
13779,neutrophil,6.7801123,5.2153006
13780,neutrophil,4.9847617,4.763496
13781,neutrophil,7.316564,6.1940665
13782,neutrophil,7.2415323,6.264694
13783,neutrophil,7.2473245,6.201186
13784,neutrophil,7.1723456,6.220234
13785,neutrophil,7.338703,5.6227756
13786,neutrophil,7.3879075,6.305596
13787,neutrophil,7.43731,6.4021187
13788,neutrophil,6.862421,5.0187764
13789,neutrophil,7.2434444,6.098621
13790,neutrophil,8.455835,5.3468757
13791,neutrophil,7.261334,6.01638
13792,neutrophil,7.303139,5.910838
13793,neutrophil,7.302395,6.2100787
13794,neutrophil,6.9067936,5.8972673
13795,neutrophil,7.791201,6.483131
13796,neutrophil,6.6368055,6.0761538
13797,neutrophil,7.271517,6.2460103
13798,neutrophil,9.231015,7.047234
13799,neutrophil,7.1589684,6.2058396
13800,neutrophil,9.500684,7.2088184
13801,neutrophil,7.0749097,6.2634726
13802,neutrophil,7.3178034,6.19223
13803,neutrophil,7.325821,6.178931
13804,neutrophil,8.514093,5.465209
13805,neutrophil,7.233074,6.1522236
13806,neutrophil,7.253991,6.2101064
13807,neutrophil,6.5507298,5.4204392
13808,neutrophil,7.3464622,6.2657776
13809,neutrophil,7.511391,6.239639
13810,neutrophil,6.8646536,5.787945
13811,neutrophil,7.203214,6.166548
13812,neutrophil,8.78087,6.8418646
13813,neutrophil,8.849591,7.6527596
13814,neutrophil,7.2673817,6.2520375
13815,neutrophil,7.3197165,6.2931843
13816,neutrophil,6.9766445,6.155195
13817,neutrophil,7.4304566,6.3100142
13818,neutrophil,7.3325596,6.2106814
13819,neutrophil,6.256389,4.5284357
13820,neutrophil,7.0206027,4.484595
13821,neutrophil,7.0614376,6.0678496
13822,neutrophil,7.218584,6.2233763
13823,neutrophil,6.1827326,5.7322183
13824,neutrophil,7.214103,6.092167
13825,neutrophil,5.9379544,4.705045
13826,neutrophil,7.173683,6.1563516
13827,neutrophil,7.2170887,6.1543274
13828,neutrophil,9.912289,6.8981214
13829,neutrophil,7.1820207,6.195534
13830,neutrophil,6.494328,5.199377
13831,neutrophil,7.5800147,6.4194427
13832,neutrophil,7.387892,6.340605
13833,neutrophil,7.1359487,6.094786
13834,neutrophil,7.0382333,6.2113566
13835,neutrophil,7.373214,5.139349
13836,neutrophil,6.038058,5.4631896
13837,neutrophil,7.0765066,5.7338276
13838,neutrophil,7.277754,6.2391853
13839,neutrophil,7.121268,6.121075
13840,neutrophil,8.222823,6.0597076
13841,neutrophil,7.250903,6.2481127
13842,neutrophil,6.090811,5.2066774
13843,neutrophil,9.228557,7.139865
13844,neutrophil,7.349167,6.404678
13845,neutrophil,7.124774,6.020911
13846,neutrophil,7.2353816,6.2542133
13847,neutrophil,7.1611986,6.180453
13848,neutrophil,6.8476124,5.9239
13849,neutrophil,7.376696,6.226766
13850,neutrophil,7.1842422,6.2694464
13851,neutrophil,7.35269,6.205509
13852,neutrophil,7.217674,6.163302
13853,neutrophil,7.190253,6.109432
13854,neutrophil,7.21906,6.1621323
13855,neutrophil,7.541645,5.9031596
13856,neutrophil,8.555833,6.806183
13857,neutrophil,7.178374,6.045492
13858,neutrophil,7.0589347,6.2073865
13859,neutrophil,8.323752,6.4763393
13860,neutrophil,7.5700502,6.2616186
13861,neutrophil,7.5869846,6.456082
13862,neutrophil,4.992416,4.756706
13863,neutrophil,7.119876,6.2524605
13864,neutrophil,7.373465,6.356836
13865,neutrophil,7.085848,5.953977
13866,neutrophil,7.9310308,6.255336
13867,neutrophil,7.0134172,5.9581313
13868,neutrophil,8.135144,6.3004413
13869,neutrophil,7.3414526,6.3354654
13870,neutrophil,7.274874,6.1899085
13871,neutrophil,7.5536284,6.3995137
13872,neutrophil,7.079717,6.2273636
13873,neutrophil,6.6381817,5.49604
13874,neutrophil,6.210787,4.787547
13875,neutrophil,7.719301,4.991468
13876,neutrophil,7.4365134,6.3149076
13877,neutrophil,6.5078845,5.5642176
13878,neutrophil,9.839773,7.027412
13879,neutrophil,7.234055,6.246662
13880,neutrophil,5.984354,3.9682245
13881,neutrophil,7.2209477,6.246666
13882,neutrophil,8.9542,6.59357
13883,neutrophil,7.4868655,6.3665586
13884,neutrophil,7.492031,6.3784757
13885,neutrophil,7.1823144,6.2346635
13886,neutrophil,5.940991,5.420533
13887,neutrophil,5.828801,5.0050364
13888,neutrophil,7.4210806,5.7720337
13889,neutrophil,6.64254,5.874211
13890,neutrophil,6.7718363,5.832194
13891,neutrophil,7.6180086,6.4163675
13892,neutrophil,9.433391,6.413346
13893,neutrophil,7.2280955,6.0671277
13894,neutrophil,7.1525707,5.789518
13895,neutrophil,7.516189,6.3411894
13896,neutrophil,5.556383,5.0516467
13897,neutrophil,7.265918,6.2623262
13898,neutrophil,9.521946,7.4779854
13899,neutrophil,7.038842,5.94479
13900,neutrophil,6.2135715,4.016839
13901,neutrophil,7.1419034,6.1912546
13902,neutrophil,9.144127,7.205443
13903,neutrophil,5.6901584,5.2323475
13904,neutrophil,5.7497644,5.1473784
13905,neutrophil,7.5679655,5.005156
13906,neutrophil,6.9289846,6.219155
13907,neutrophil,7.546485,5.2480097
13908,neutrophil,6.951685,5.5681524
13909,neutrophil,7.8724294,5.40483
13910,neutrophil,7.4173746,6.375439
13911,neutrophil,9.5227165,7.1916375
13912,neutrophil,9.325511,6.3267293
13913,neutrophil,7.020469,5.9418206
13914,neutrophil,9.223748,7.062327
13915,neutrophil,5.965871,4.729128
13916,neutrophil,8.42993,6.9689474
13917,neutrophil,7.2862916,6.2044005
13918,neutrophil,8.100824,5.7711186
13919,neutrophil,6.77665,5.9785876
